id,name,xmin,ymin,xmax,ymax
2537,no entry,292.0,187.0,323.0,230.0
2538,keep right,72.0,203.0,105.0,236.0
2538,no parking,368.0,204.0,386.0,223.0
2539,parking place,56.0,148.0,91.0,192.0
254,drive straight or turn left,239.0,100.0,307.0,240.0
2540,parking place,90.0,187.0,113.0,213.0
2541,no stopping,165.0,86.0,235.0,158.0
2542,no stopping,369.0,161.0,401.0,196.0
2543,no stopping,196.0,220.0,223.0,254.0
2544,roundabout ahead,231.0,102.0,347.0,220.0
2545,stop,429.0,192.0,467.0,231.0
2546,turn right,15.0,217.0,32.0,235.0
2546,roundabout,467.0,193.0,495.0,224.0
2546,roundabout,455.0,200.0,460.0,211.0
2546,give way,458.0,224.0,500.0,263.0
2546,give way,454.0,212.0,459.0,223.0
2546,no parking,210.0,188.0,218.0,196.0
2547,no entry,417.0,151.0,460.0,193.0
2548,give way,407.0,136.0,465.0,195.0
2548,roundabout,417.0,94.0,460.0,137.0
2548,turn right,29.0,167.0,58.0,198.0
2549,no parking,169.0,113.0,201.0,170.0
255,drive straight or turn left,443.0,140.0,487.0,183.0
255,turn right,318.0,231.0,326.0,239.0
2550,turn right,220.0,71.0,292.0,170.0
2551,restricted vehicular access,223.0,89.0,296.0,163.0
2552,no entry,247.0,115.0,306.0,180.0
2553,no entry,190.0,75.0,258.0,145.0
2554,parking place,230.0,142.0,260.0,184.0
2554,parking place,228.0,201.0,259.0,243.0
2556,no entry,434.0,218.0,455.0,241.0
2556,no entry,59.0,226.0,79.0,247.0
2557,bumps in the road,262.0,73.0,358.0,163.0
2558,parking place,63.0,200.0,89.0,228.0
2558,no stopping,368.0,221.0,394.0,253.0
2559,roundabout ahead,308.0,134.0,361.0,182.0
256,no entry,343.0,81.0,437.0,179.0
2560,keep right,33.0,253.0,62.0,280.0
2560,roundabout,319.0,159.0,344.0,185.0
2560,give way,314.0,186.0,349.0,217.0
2560,stop,365.0,180.0,377.0,208.0
2561,no entry,229.0,55.0,390.0,223.0
2562,bumps in the road,273.0,152.0,322.0,196.0
2563,bumps in the road,151.0,128.0,187.0,177.0
2564,stop,330.0,82.0,380.0,136.0
2565,stop,153.0,63.0,262.0,176.0
2566,give way,352.0,133.0,400.0,175.0
2567,give way,224.0,90.0,286.0,151.0
2568,no parking,88.0,85.0,111.0,119.0
2569,stop,292.0,194.0,323.0,228.0
257,drive straight or turn right,398.0,168.0,465.0,243.0
257,stop,394.0,87.0,470.0,165.0
257,no stopping,267.0,163.0,289.0,185.0
257,stop,240.0,184.0,251.0,195.0
257,drive straight or turn left,240.0,174.0,252.0,184.0
2570,stop,315.0,54.0,380.0,119.0
2571,maximum speed 30km/h,223.0,98.0,304.0,187.0
2572,pedestrian crossing,279.0,57.0,341.0,145.0
2573,pedestrian crossing,84.0,117.0,136.0,171.0
2574,pedestrian crossing,100.0,126.0,118.0,147.0
2574,pedestrian crossing,401.0,103.0,443.0,147.0
2574,pedestrian crossing,209.0,157.0,214.0,164.0
2574,pedestrian crossing,83.0,161.0,89.0,168.0
2575,turn right,288.0,215.0,319.0,253.0
2575,no entry,288.0,173.0,320.0,213.0
2576,no entry,109.0,131.0,153.0,180.0
2577,stop,223.0,111.0,306.0,200.0
2578,pedestrian crossing,18.0,214.0,44.0,241.0
2578,pedestrian crossing,466.0,185.0,503.0,222.0
2578,pedestrian crossing,297.0,237.0,307.0,249.0
2578,pedestrian crossing,143.0,240.0,151.0,250.0
258,no stopping,398.0,173.0,459.0,237.0
258,no stopping,192.0,219.0,200.0,241.0
258,drive straight or turn left,102.0,216.0,110.0,226.0
258,stop,102.0,227.0,110.0,235.0
2580,pedestrian crossing,16.0,206.0,40.0,228.0
2580,pedestrian crossing,463.0,183.0,498.0,219.0
2580,stop,272.0,234.0,282.0,244.0
2581,pedestrian crossing,13.0,169.0,36.0,192.0
2581,pedestrian crossing,115.0,199.0,123.0,207.0
2581,pedestrian crossing,246.0,199.0,253.0,207.0
2581,pedestrian crossing,469.0,149.0,499.0,182.0
2581,stop,219.0,203.0,225.0,209.0
2582,pedestrian crossing,442.0,194.0,481.0,231.0
2582,pedestrian crossing,92.0,235.0,109.0,252.0
2583,pedestrian crossing,23.0,140.0,43.0,159.0
2583,pedestrian crossing,441.0,117.0,467.0,150.0
2584,pedestrian crossing,20.0,179.0,45.0,205.0
2584,pedestrian crossing,475.0,175.0,511.0,209.0
2585,stop,299.0,145.0,346.0,194.0
2585,turn right,295.0,196.0,341.0,243.0
2585,no parking,72.0,195.0,77.0,201.0
2585,no parking,139.0,197.0,144.0,204.0
2586,no parking,99.0,178.0,107.0,189.0
2586,turn left,204.0,187.0,231.0,230.0
2586,no entry,206.0,151.0,229.0,183.0
2587,roundabout ahead,165.0,66.0,287.0,181.0
2588,no parking,285.0,217.0,298.0,232.0
2588,no entry,235.0,155.0,240.0,161.0
2589,no parking,114.0,183.0,159.0,228.0
259,stop,397.0,136.0,448.0,190.0
259,drive straight or turn left,398.0,73.0,449.0,128.0
259,parking place,197.0,153.0,207.0,168.0
259,stop,157.0,166.0,164.0,174.0
259,drive straight or turn left,156.0,173.0,165.0,182.0
2590,give way,343.0,98.0,412.0,162.0
2590,roundabout,339.0,164.0,380.0,210.0
2591,keep right,66.0,252.0,83.0,283.0
2591,roundabout,372.0,183.0,411.0,222.0
2591,give way,368.0,130.0,417.0,181.0
2592,no parking,462.0,256.0,473.0,273.0
2592,drive straight,260.0,180.0,289.0,211.0
2593,no entry,292.0,103.0,320.0,182.0
2594,stop,250.0,213.0,283.0,249.0
2595,stop,339.0,91.0,402.0,161.0
2595,parking place,99.0,156.0,126.0,182.0
2596,turn left,414.0,135.0,456.0,188.0
2596,drive straight,54.0,167.0,68.0,180.0
2597,no parking,191.0,179.0,355.0,357.0
2598,drive straight or turn right,353.0,71.0,460.0,178.0
2598,turn right,49.0,73.0,71.0,96.0
2599,pass either side,169.0,219.0,208.0,261.0
26,no parking,66.0,96.0,101.0,132.0
260,no parking,363.0,159.0,380.0,177.0
260,parking place,364.0,189.0,375.0,201.0
260,parking place,128.0,180.0,147.0,201.0
2600,no entry,182.0,261.0,255.0,351.0
2600,turn right,289.0,252.0,353.0,338.0
2600,stop,208.0,48.0,230.0,74.0
2601,roundabout,227.0,122.0,260.0,165.0
2601,give way,219.0,166.0,266.0,216.0
2602,no parking,248.0,93.0,295.0,142.0
2603,turn right,18.0,244.0,44.0,271.0
2603,roundabout,463.0,158.0,508.0,208.0
2604,roundabout,404.0,135.0,442.0,176.0
2604,turn right,52.0,224.0,90.0,261.0
2605,turn right,53.0,211.0,89.0,248.0
2605,roundabout,372.0,120.0,416.0,165.0
2606,pedestrian crossing,286.0,57.0,360.0,132.0
2607,turn left,60.0,204.0,81.0,226.0
2607,turn left,442.0,174.0,491.0,222.0
2607,turn right,402.0,97.0,427.0,134.0
2607,no entry,405.0,136.0,424.0,175.0
2607,stop,443.0,122.0,493.0,173.0
2608,pedestrian crossing,400.0,137.0,464.0,222.0
2608,roundabout,55.0,208.0,76.0,228.0
2608,give way,52.0,228.0,80.0,254.0
2609,pedestrian crossing,216.0,84.0,316.0,303.0
261,turn right,374.0,116.0,402.0,146.0
261,no stopping,339.0,83.0,356.0,102.0
261,no entry,130.0,53.0,140.0,72.0
2610,pedestrian crossing,102.0,399.0,170.0,462.0
2610,turn right,270.0,22.0,467.0,224.0
2610,no entry,268.0,228.0,468.0,432.0
2611,other danger,211.0,120.0,282.0,201.0
2612,maximum speed 30km/h,127.0,112.0,164.0,159.0
2612,right turn only ahead,128.0,160.0,165.0,205.0
2613,no parking,198.0,149.0,225.0,185.0
2614,no entry,280.0,125.0,355.0,205.0
2615,no parking,381.0,211.0,411.0,248.0
2616,stop,300.0,101.0,368.0,169.0
2617,stop,239.0,160.0,272.0,211.0
2618,stop,387.0,67.0,468.0,162.0
2618,turn right,36.0,167.0,81.0,213.0
2619,no entry,231.0,137.0,287.0,220.0
262,no entry,26.0,123.0,57.0,161.0
262,no stopping,452.0,180.0,489.0,219.0
2620,no parking,121.0,93.0,172.0,156.0
2620,drive straight or turn left,388.0,117.0,423.0,160.0
2621,no stopping,373.0,106.0,440.0,174.0
2621,no stopping,136.0,131.0,154.0,151.0
2622,stop,379.0,148.0,434.0,251.0
2622,pedestrian crossing,97.0,178.0,190.0,273.0
2623,no entry,61.0,191.0,83.0,212.0
2623,no entry,433.0,170.0,483.0,217.0
2624,drive straight or turn right,253.0,123.0,295.0,166.0
2625,no parking,219.0,155.0,276.0,222.0
2625,parking place,221.0,229.0,239.0,252.0
2626,bumps in the road,169.0,135.0,227.0,187.0
2626,bumps in the road,361.0,192.0,429.0,252.0
2626,no large goods,471.0,181.0,485.0,227.0
2627,parking place,218.0,140.0,268.0,210.0
2628,no parking,143.0,117.0,174.0,180.0
2629,drive straight or turn left,324.0,171.0,379.0,232.0
263,no entry,23.0,180.0,65.0,225.0
263,no entry,438.0,202.0,481.0,243.0
2630,uneven road,191.0,121.0,326.0,264.0
2631,no parking,391.0,232.0,408.0,251.0
2632,no stopping,10.0,93.0,64.0,147.0
2632,bumps in the road,384.0,43.0,505.0,159.0
2633,bumps in the road,238.0,87.0,326.0,173.0
2634,no entry,205.0,130.0,253.0,200.0
2635,bumps in the road,94.0,125.0,177.0,211.0
2636,bumps in the road,146.0,133.0,202.0,182.0
2637,other danger,183.0,80.0,258.0,187.0
2638,drive straight,423.0,168.0,492.0,251.0
2638,no entry,11.0,189.0,26.0,224.0
2639,no parking,405.0,216.0,430.0,241.0
264,no stopping,143.0,157.0,159.0,191.0
264,drive straight or turn right,395.0,100.0,446.0,180.0
2640,stop,264.0,130.0,319.0,184.0
2640,pass either side,163.0,242.0,229.0,320.0
2641,no entry,208.0,96.0,264.0,165.0
2642,no parking,98.0,200.0,112.0,220.0
2642,no parking,394.0,220.0,425.0,255.0
2643,no stopping,237.0,95.0,298.0,172.0
2643,give priority to vehicles from opposite direction,238.0,175.0,290.0,253.0
2644,stop,183.0,71.0,269.0,160.0
2644,turn right,189.0,168.0,275.0,259.0
2645,no parking,168.0,258.0,229.0,353.0
2645,parking place,169.0,367.0,191.0,401.0
2646,no entry,35.0,155.0,103.0,237.0
2646,no parking,448.0,171.0,487.0,218.0
2647,no entry,145.0,260.0,206.0,327.0
2648,no entry,209.0,95.0,338.0,220.0
2649,stop,132.0,260.0,243.0,371.0
2649,turn left,136.0,374.0,249.0,488.0
265,no entry,51.0,323.0,77.0,358.0
265,no stopping,460.0,281.0,475.0,315.0
2650,parking place,415.0,291.0,459.0,337.0
2651,no parking,38.0,344.0,68.0,371.0
2652,no parking,19.0,187.0,84.0,277.0
2652,parking place,19.0,286.0,42.0,318.0
2653,no parking,254.0,348.0,295.0,400.0
2654,no entry,132.0,205.0,154.0,228.0
2654,no entry,283.0,200.0,298.0,217.0
2655,no parking,389.0,326.0,451.0,412.0
2656,no parking,345.0,174.0,472.0,302.0
2656,parking place,34.0,315.0,119.0,402.0
2656,one-way traffic (left),1.0,243.0,159.0,314.0
2657,no parking,100.0,270.0,208.0,386.0
2657,parking place,109.0,408.0,152.0,453.0
2658,drive straight or turn left,408.0,337.0,486.0,421.0
2658,stop,418.0,249.0,479.0,334.0
2659,no entry,271.0,260.0,307.0,308.0
2659,no entry,227.0,263.0,247.0,288.0
266,no stopping,101.0,167.0,130.0,196.0
266,stop,400.0,146.0,443.0,187.0
266,drive straight or turn left,405.0,189.0,444.0,231.0
2660,turn left,281.0,380.0,325.0,459.0
2661,turn left,53.0,199.0,81.0,226.0
2661,stop,301.0,224.0,339.0,265.0
2662,no entry,103.0,366.0,159.0,424.0
2663,no parking,444.0,342.0,487.0,384.0
2663,turn right,41.0,314.0,79.0,377.0
2664,turn right,419.0,252.0,486.0,326.0
2665,no parking,221.0,33.0,245.0,62.0
2666,stop,122.0,254.0,229.0,377.0
2667,no entry,260.0,364.0,341.0,445.0
2668,stop,93.0,294.0,173.0,373.0
2668,turn left,109.0,374.0,157.0,452.0
2669,drive straight,331.0,356.0,356.0,383.0
2669,no parking,329.0,328.0,356.0,354.0
267,parking place,420.0,132.0,439.0,151.0
267,no parking,423.0,77.0,470.0,126.0
2670,turn right,39.0,320.0,83.0,365.0
2670,parking place,404.0,290.0,429.0,315.0
2671,no parking,40.0,135.0,55.0,170.0
2671,parking place,40.0,176.0,50.0,191.0
2671,no entry,436.0,155.0,481.0,200.0
2671,turn left,438.0,201.0,472.0,244.0
2672,parking place,179.0,328.0,218.0,370.0
2673,turn right,200.0,360.0,218.0,377.0
2673,stop,231.0,335.0,256.0,378.0
2674,drive straight,250.0,152.0,374.0,313.0
2674,parking place,263.0,337.0,298.0,378.0
2675,no parking,25.0,329.0,49.0,354.0
2675,no entry,429.0,193.0,499.0,322.0
2676,no parking,106.0,198.0,129.0,221.0
2676,parking place,106.0,222.0,115.0,233.0
2677,no parking,195.0,322.0,216.0,344.0
2678,no parking,395.0,317.0,407.0,335.0
2679,stop,455.0,305.0,497.0,356.0
2679,stop,15.0,302.0,34.0,327.0
268,stop,38.0,27.0,70.0,122.0
268,no through road,21.0,123.0,107.0,213.0
2680,no parking,146.0,307.0,191.0,351.0
2680,parking place,146.0,357.0,163.0,375.0
2681,no parking,404.0,46.0,462.0,103.0
2682,no parking,213.0,164.0,255.0,211.0
2682,parking place,206.0,217.0,224.0,235.0
2683,no parking,379.0,205.0,398.0,234.0
2684,no parking,216.0,364.0,228.0,376.0
2685,stop,446.0,36.0,473.0,104.0
2686,parking place,355.0,253.0,425.0,322.0
2688,no parking,49.0,31.0,64.0,48.0
2688,no parking,416.0,60.0,436.0,82.0
2689,no parking,378.0,277.0,398.0,297.0
2689,restricted vehicular access,153.0,227.0,178.0,252.0
269,no parking,404.0,148.0,475.0,220.0
2690,no entry,337.0,243.0,392.0,316.0
2690,pedestrian crossing,336.0,156.0,399.0,239.0
2691,no parking,216.0,40.0,289.0,128.0
2691,parking place,215.0,138.0,243.0,171.0
2692,parking place,264.0,202.0,278.0,218.0
2692,parking place,124.0,202.0,130.0,208.0
2692,no parking,123.0,181.0,141.0,200.0
2693,no parking,82.0,197.0,111.0,230.0
2694,no parking,32.0,281.0,90.0,341.0
2695,parking place,160.0,319.0,172.0,340.0
2696,no stopping,234.0,226.0,308.0,306.0
2697,no stopping,85.0,350.0,108.0,378.0
2697,no stopping,388.0,336.0,413.0,381.0
2697,one-way traffic (left),479.0,286.0,512.0,310.0
2697,no stopping,203.0,351.0,213.0,363.0
2698,no parking,231.0,196.0,262.0,232.0
2699,no stopping,22.0,201.0,67.0,256.0
27,no entry,54.0,86.0,83.0,117.0
27,no parking,143.0,103.0,159.0,119.0
270,no entry,311.0,82.0,443.0,220.0
2700,no entry,114.0,143.0,348.0,395.0
2701,turn left,225.0,162.0,334.0,274.0
2702,turn right,113.0,262.0,147.0,318.0
2703,no entry,284.0,183.0,308.0,207.0
2704,restricted vehicular access,334.0,198.0,377.0,259.0
2705,turn right,105.0,291.0,180.0,368.0
2706,no entry,35.0,210.0,76.0,250.0
2706,no entry,451.0,222.0,466.0,243.0
2707,no entry,486.0,215.0,498.0,234.0
2707,parking place,6.0,204.0,47.0,246.0
2708,no parking,413.0,188.0,433.0,213.0
2709,no entry,207.0,197.0,305.0,296.0
271,no entry,243.0,86.0,392.0,245.0
2710,no parking,396.0,70.0,452.0,204.0
2710,no parking,98.0,256.0,108.0,287.0
2711,no stopping,203.0,149.0,280.0,227.0
2712,no parking,338.0,204.0,363.0,245.0
2712,no parking,26.0,326.0,42.0,343.0
2713,no parking,102.0,258.0,117.0,272.0
2713,turn left,98.0,300.0,123.0,333.0
2713,parking place,102.0,276.0,109.0,284.0
2714,no entry,154.0,216.0,247.0,380.0
2715,no entry,200.0,354.0,276.0,429.0
2716,no entry,117.0,321.0,138.0,359.0
2717,no stopping,106.0,363.0,130.0,387.0
2717,no stopping,354.0,390.0,371.0,408.0
2717,no parking,73.0,390.0,81.0,404.0
2718,no parking,168.0,110.0,243.0,218.0
2719,no parking,287.0,184.0,294.0,191.0
2719,no stopping,321.0,178.0,338.0,197.0
272,no stopping,338.0,113.0,376.0,161.0
2720,no parking,381.0,171.0,477.0,266.0
2720,one-way traffic (right),349.0,130.0,506.0,169.0
2720,bumps in the road,17.0,150.0,61.0,195.0
2721,no entry,215.0,275.0,277.0,347.0
2722,no parking,313.0,302.0,354.0,363.0
2723,turn left,123.0,109.0,156.0,198.0
2724,turn right,172.0,194.0,272.0,331.0
2725,no parking,182.0,253.0,204.0,282.0
2725,no parking,217.0,257.0,240.0,285.0
2726,turn right,245.0,162.0,281.0,249.0
2727,no parking,78.0,150.0,111.0,188.0
2728,turn right,193.0,305.0,273.0,401.0
2729,no entry,179.0,187.0,229.0,256.0
273,stop,407.0,89.0,482.0,167.0
273,drive straight or turn right,406.0,172.0,473.0,245.0
2730,no stopping,99.0,343.0,154.0,397.0
2731,no entry,173.0,160.0,212.0,236.0
2732,no stopping,17.0,137.0,34.0,156.0
2732,turn left,449.0,65.0,490.0,132.0
2733,turn left,234.0,106.0,289.0,184.0
2734,no parking,15.0,306.0,190.0,491.0
2735,give way,238.0,284.0,294.0,335.0
2735,turn left,74.0,304.0,96.0,326.0
2736,no parking,396.0,138.0,454.0,229.0
2737,no entry,106.0,74.0,169.0,145.0
2738,no entry,155.0,214.0,225.0,291.0
2738,turn left,153.0,293.0,226.0,366.0
2739,no parking,42.0,322.0,82.0,362.0
274,drive straight or turn left,390.0,51.0,433.0,112.0
274,no stopping,257.0,86.0,286.0,116.0
2740,no parking,452.0,270.0,480.0,297.0
2740,no parking,89.0,258.0,101.0,272.0
2741,no parking,162.0,10.0,344.0,208.0
2742,drive straight or turn left,87.0,11.0,162.0,138.0
2743,stop,320.0,76.0,390.0,156.0
2743,turn left,312.0,158.0,378.0,232.0
2744,no entry,26.0,205.0,101.0,316.0
2745,no parking,115.0,209.0,154.0,283.0
2745,one-way traffic (left),207.0,178.0,237.0,193.0
2746,stop,202.0,134.0,284.0,253.0
2747,stop,381.0,141.0,500.0,263.0
2747,one-way traffic (right),142.0,125.0,241.0,163.0
2748,keep right,34.0,217.0,75.0,259.0
2748,roundabout,438.0,186.0,460.0,208.0
2748,roundabout,310.0,168.0,318.0,179.0
2748,give way,308.0,151.0,317.0,166.0
2748,give way,431.0,153.0,461.0,181.0
2749,give way,431.0,104.0,492.0,156.0
2749,keep right,54.0,248.0,139.0,337.0
2749,roundabout,440.0,157.0,482.0,202.0
275,no parking,107.0,96.0,138.0,136.0
2750,roundabout,153.0,328.0,220.0,407.0
2750,give way,141.0,231.0,233.0,328.0
2751,keep right,146.0,316.0,173.0,348.0
2752,bumps in the road,168.0,166.0,218.0,215.0
2752,maximum speed 40km/h,169.0,242.0,216.0,294.0
2753,roundabout ahead,199.0,204.0,236.0,253.0
2754,maximum speed 40km/h,63.0,210.0,125.0,276.0
2754,bumps in the road,58.0,114.0,127.0,175.0
2755,roundabout,93.0,180.0,119.0,207.0
2755,roundabout,422.0,199.0,479.0,261.0
2755,give way,407.0,119.0,498.0,197.0
2756,roundabout,156.0,124.0,226.0,193.0
2757,bumps in the road,224.0,203.0,316.0,288.0
2758,give way,140.0,185.0,191.0,265.0
2758,roundabout,146.0,267.0,184.0,328.0
2759,roundabout,172.0,148.0,204.0,283.0
276,no entry,355.0,31.0,488.0,178.0
2760,roundabout,12.0,270.0,32.0,293.0
2760,roundabout,153.0,252.0,157.0,263.0
2760,roundabout,464.0,250.0,493.0,284.0
2760,give way,459.0,205.0,502.0,249.0
2760,one-way traffic (right),417.0,236.0,433.0,242.0
2761,roundabout ahead,203.0,144.0,239.0,268.0
2762,roundabout ahead,355.0,41.0,409.0,93.0
2763,give way,165.0,146.0,272.0,250.0
2764,bumps in the road,239.0,273.0,280.0,316.0
2765,roundabout ahead,29.0,194.0,82.0,250.0
2766,give way,247.0,207.0,291.0,246.0
2767,no parking,455.0,198.0,478.0,243.0
2767,give way,33.0,211.0,54.0,230.0
2767,roundabout,39.0,232.0,52.0,246.0
2768,roundabout,153.0,276.0,296.0,424.0
2768,give way,139.0,69.0,299.0,271.0
2769,give way,466.0,84.0,504.0,129.0
2769,keep right,12.0,288.0,85.0,361.0
2769,roundabout,476.0,131.0,505.0,164.0
277,no parking,455.0,29.0,512.0,105.0
2770,roundabout,421.0,217.0,479.0,268.0
2770,give way,425.0,148.0,502.0,215.0
2770,turn right,63.0,228.0,82.0,245.0
2771,roundabout ahead,61.0,158.0,96.0,193.0
2772,keep right,35.0,223.0,64.0,251.0
2774,keep right,20.0,275.0,28.0,285.0
2774,keep right,61.0,270.0,69.0,278.0
2774,roundabout,413.0,187.0,446.0,224.0
2774,give way,403.0,225.0,452.0,270.0
2775,keep right,70.0,311.0,127.0,372.0
2775,keep right,448.0,171.0,484.0,210.0
2776,pass either side,171.0,264.0,218.0,308.0
2777,give way,129.0,125.0,193.0,200.0
2778,pass either side,136.0,179.0,163.0,235.0
2779,give way,150.0,146.0,218.0,225.0
2779,roundabout,166.0,80.0,206.0,148.0
278,stop,350.0,78.0,388.0,117.0
278,drive straight or turn right,352.0,40.0,389.0,79.0
278,no entry,43.0,142.0,61.0,166.0
278,parking place,171.0,148.0,180.0,157.0
2780,keep right,201.0,378.0,275.0,457.0
2781,turn right,83.0,171.0,281.0,383.0
2782,give way,195.0,125.0,252.0,187.0
2782,roundabout,203.0,72.0,244.0,122.0
2783,roundabout,353.0,12.0,392.0,53.0
2783,give way,345.0,54.0,397.0,103.0
2783,keep right,32.0,202.0,109.0,298.0
2784,roundabout ahead,33.0,184.0,83.0,242.0
2785,stop,206.0,170.0,261.0,231.0
2786,give way,216.0,251.0,270.0,305.0
2787,maximum speed 50km/h,266.0,145.0,310.0,214.0
2788,stop,35.0,141.0,114.0,226.0
2788,other danger,284.0,88.0,319.0,159.0
279,no entry,1.0,143.0,47.0,197.0
2790,stop,110.0,17.0,180.0,104.0
2791,keep left,111.0,220.0,159.0,265.0
2792,other danger,29.0,139.0,96.0,201.0
2793,no parking,210.0,327.0,233.0,348.0
2794,stop,233.0,55.0,285.0,105.0
2795,parking place,216.0,230.0,270.0,312.0
2796,parking place,40.0,251.0,66.0,277.0
2796,parking place,371.0,257.0,383.0,271.0
2797,give way,318.0,204.0,372.0,281.0
2798,stop,137.0,99.0,213.0,178.0
2799,give way,302.0,118.0,371.0,199.0
28,no parking,109.0,90.0,136.0,118.0
28,parking place,105.0,127.0,119.0,142.0
280,no stopping,95.0,159.0,119.0,184.0
2800,give way,291.0,150.0,338.0,193.0
2801,give way,33.0,147.0,70.0,183.0
2801,bumps in the road,380.0,120.0,476.0,212.0
2802,give way,186.0,185.0,209.0,205.0
2803,give way,234.0,46.0,317.0,151.0
2804,give way,146.0,236.0,196.0,283.0
2805,give way,88.0,161.0,186.0,260.0
2806,bumps in the road,236.0,24.0,320.0,101.0
2806,maximum speed 30km/h,248.0,132.0,308.0,193.0
2807,maximum speed 30km/h,265.0,201.0,322.0,293.0
2807,bumps in the road,253.0,47.0,336.0,165.0
2808,no entry,336.0,245.0,358.0,280.0
2809,keep right,63.0,279.0,81.0,299.0
2809,stop,69.0,223.0,89.0,244.0
2809,stop,384.0,223.0,401.0,239.0
281,no entry,192.0,174.0,200.0,189.0
281,no stopping,199.0,178.0,212.0,191.0
2810,no entry,123.0,183.0,164.0,227.0
2810,no entry,294.0,183.0,312.0,206.0
2811,maximum speed 30km/h,40.0,308.0,139.0,411.0
2811,bumps in the road,15.0,139.0,153.0,263.0
2812,no parking,265.0,144.0,341.0,221.0
2812,parking place,271.0,240.0,296.0,266.0
2813,maximum speed 30km/h,53.0,157.0,100.0,210.0
2813,bumps in the road,46.0,64.0,106.0,136.0
2814,bumps in the road,262.0,35.0,320.0,113.0
2814,maximum speed 30km/h,277.0,140.0,313.0,195.0
2815,stop,229.0,140.0,256.0,172.0
2815,drive straight or turn right,228.0,172.0,255.0,203.0
2816,no parking,49.0,121.0,85.0,160.0
2817,no entry,179.0,67.0,267.0,161.0
2818,turn right,234.0,223.0,268.0,261.0
2818,stop,238.0,182.0,266.0,222.0
2819,drive straight,173.0,116.0,210.0,170.0
282,no entry,52.0,65.0,131.0,160.0
282,no stopping,261.0,122.0,304.0,172.0
2820,no entry,35.0,199.0,70.0,235.0
2821,no entry,39.0,108.0,67.0,148.0
2821,stop,383.0,100.0,460.0,202.0
2821,right or left turn only ahead,369.0,205.0,453.0,300.0
2822,no entry,32.0,132.0,87.0,226.0
2822,parking place,375.0,168.0,393.0,188.0
2823,no parking,118.0,202.0,141.0,230.0
2823,parking place,476.0,194.0,504.0,227.0
2824,parking place,438.0,224.0,464.0,257.0
2824,no parking,19.0,263.0,29.0,287.0
2824,no stopping,117.0,264.0,131.0,280.0
2825,no entry,90.0,156.0,137.0,207.0
2825,parking place,374.0,195.0,412.0,254.0
2826,no stopping,150.0,152.0,200.0,201.0
2827,no entry,86.0,94.0,186.0,204.0
2827,pedestrian lane,51.0,149.0,58.0,155.0
2828,no entry,367.0,169.0,416.0,247.0
2828,no parking,130.0,260.0,141.0,278.0
2829,no entry,84.0,80.0,132.0,133.0
2829,right or left turn only ahead,256.0,174.0,339.0,271.0
2829,stop,246.0,76.0,341.0,172.0
283,stop,351.0,92.0,406.0,151.0
283,drive straight or turn left,348.0,152.0,401.0,206.0
2830,no entry,119.0,158.0,168.0,211.0
2831,no entry,240.0,138.0,312.0,220.0
2832,drive straight or turn left,312.0,210.0,345.0,258.0
2833,maximum speed 20km/h,217.0,193.0,278.0,263.0
2833,bumps in the road,197.0,76.0,293.0,163.0
2834,no parking,176.0,145.0,218.0,254.0
2835,no entry,228.0,170.0,299.0,247.0
2836,no parking,211.0,221.0,234.0,260.0
2836,no parking,264.0,308.0,275.0,326.0
2836,parking place,210.0,265.0,220.0,280.0
2837,no parking,305.0,156.0,333.0,189.0
2837,no entry,86.0,148.0,130.0,196.0
2838,stop,420.0,108.0,492.0,184.0
2838,turn left,419.0,187.0,491.0,261.0
2839,no parking,296.0,76.0,373.0,157.0
2839,no entry,203.0,95.0,224.0,117.0
284,no parking,198.0,132.0,217.0,153.0
2840,no entry,138.0,125.0,166.0,193.0
2840,right or left turn only ahead,134.0,224.0,164.0,290.0
2841,no entry,182.0,132.0,350.0,304.0
2842,no entry,10.0,154.0,44.0,189.0
2842,no entry,468.0,185.0,493.0,209.0
2843,stop,323.0,127.0,382.0,187.0
2843,turn right,326.0,188.0,383.0,249.0
2844,no parking,106.0,106.0,153.0,169.0
2845,no entry,210.0,201.0,234.0,246.0
2846,stop,310.0,141.0,371.0,206.0
2846,drive straight,313.0,208.0,372.0,269.0
2846,no stopping,26.0,168.0,53.0,202.0
2848,no parking,248.0,170.0,266.0,218.0
2848,drive straight or turn left,39.0,225.0,46.0,232.0
2848,stop,38.0,217.0,46.0,225.0
2849,no entry,272.0,128.0,361.0,220.0
285,no stopping,74.0,77.0,133.0,141.0
2850,stop,237.0,79.0,319.0,165.0
2850,drive straight or turn right,238.0,167.0,314.0,246.0
2851,no stopping,64.0,53.0,152.0,159.0
2852,no entry,397.0,184.0,419.0,208.0
2852,no entry,30.0,181.0,47.0,201.0
2853,no entry,218.0,177.0,250.0,220.0
2853,drive straight or turn left,122.0,150.0,166.0,217.0
2854,parking place,251.0,154.0,320.0,222.0
2854,drive straight or turn right,1.0,191.0,22.0,212.0
2855,drive straight or turn right,253.0,228.0,283.0,255.0
2855,parking place,86.0,228.0,102.0,247.0
2856,no entry,126.0,193.0,159.0,228.0
2856,no parking,400.0,173.0,422.0,196.0
2857,no parking,143.0,107.0,237.0,204.0
2858,no entry,174.0,191.0,261.0,282.0
2859,no entry,332.0,59.0,406.0,171.0
2859,stop,104.0,156.0,119.0,173.0
286,stop,381.0,141.0,407.0,168.0
